Provider ID,name,type,specialty,street,city,state,zip,Phone Number
2591,SHRINERS' HOSPITAL FOR CHILDREN (THE),Private,Vaccine,516 CAREW STREET,SPRINGFIELD,MA,1104,4137872000
2592,MCLAREN MACOMB,Public,Massage,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043,5864938000
2593,"UNITED HEALTH SERVICES HOSPITALS, INC",Private,Comprehensive,10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,6077636000
2594,SINGING RIVER HOSPITAL,Public,Dental,2809 DENNY AV,PASCAGOULA,MS,39581,2288095000
2595,ELLENVILLE REGIONAL HOSPITAL,Private,Opthalmology,10 HEALTHY WAY,ELLENVILLE,NY,12428,8456476400
2596,CRITTENTON HOSPITAL MEDICAL CENTER,Public,Othopedics,1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307,2486525000
2597,HIGHLAND COMMUNITY  HOSPITAL,Private,Cardiology,130 HIGHLAND PKWY,PICAYUNE,MS,39466,6013589400
2598,ESSENTIA HEALTH DULUTH,Public,Pharmacy,502 EAST SECOND STREET,DULUTH,MN,55805,2187862629
2599,WINONA HEALTH SERVICES,Private,Vaccine,855 MANKATO AVENUE,WINONA,MN,55987,5074543650
2600,UNITED HOSPITAL DISTRICT,Public,Massage,"515 SOUTH MOORE STREET, PO BOX 160",BLUE EARTH,MN,56013,5075263273
2601,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,Private,Comprehensive,274 E CHICAGO ST,COLDWATER,MI,49036,5172795400
2602,"CUBA MEMORIAL HOSPITAL, INC",Public,Dental,140 WEST MAIN STREET,CUBA,NY,14727,5859612000
2603,ST PETER'S HOSPITAL,Private,Opthalmology,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,5185251550
2604,HOLY NAME MEDICAL CENTER,Public,Othopedics,718 TEANECK RD,TEANECK,NJ,7666,2018333000
2605,PIKE COUNTY MEMORIAL HOSPITAL,Private,Cardiology,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,5737545531
2606,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,Public,Pharmacy,425 7TH STREET NW,CASS LAKE,MN,56633,2183353200
2607,MERCY HOSPITAL OF BUFFALO,Private,Vaccine,565 ABBOTT ROAD,BUFFALO,NY,14220,7168267000
2608,HILLSDALE HOSPITAL,Public,Massage,168 S HOWELL STREET,HILLSDALE,MI,49242,5174374451
2609,PEARL RIVER COUNTY HOSPITAL,Private,Comprehensive,305 WEST MOODY STREET,POPLARVILLE,MS,39470,6017954543
2610,WESTCHESTER MEDICAL CENTER,Public,Dental,100 WOODS RD,VALHALLA,NY,10595,9142857017
2611,LAWRENCE HOSPITAL CENTER,Private,Opthalmology,55 PALMER AVENUE,BRONXVILLE,NY,10708,9147871000
2612,BRYAN MEDICAL CENTER,Public,Othopedics,1600 SOUTH 48TH ST,LINCOLN,NE,68506,4024811111
2613,NORTHERN ROCKIES MEDICAL CENTER,Private,Cardiology,802 2ND ST SE,CUT BANK,MT,59427,4068732251
2614,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,Public,Pharmacy,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,8163475000
2615,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",Private,Vaccine,1400 W ICE LAKE ROAD,IRON RIVER,MI,49935,9062656121
2616,PALISADES MEDICAL CENTER,Public,Massage,7600 RIVER RD,NORTH BERGEN,NJ,7047,2018545000
2617,GREAT PLAINS HEALTH,Private,Comprehensive,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,3086968000
2618,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,Public,Dental,404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007,5073776452
2619,CENTRA CARE HEALTH PAYNESVILLE,Private,Opthalmology,200 1ST STREET WEST,PAYNESVILLE,MN,56362,3202433779
2620,CHILDREN'S HOSPITALS & CLINICS OF MN,Public,Othopedics,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55404,6128136112
2621,DELTA REGIONAL MEDICAL CENTER,Private,Cardiology,1400 E UNION ST,GREENVILLE,MS,38704,6623783783
2622,PATIENTS CHOICE MEDICAL CENTER,Public,Pharmacy,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,6017829997
2623,MEDINA MEMORIAL HOSPITAL,Private,Vaccine,200 OHIO STREET,MEDINA,NY,14103,5857988111
2624,BROOKS MEMORIAL HOSPITAL,Public,Massage,529 CENTRAL AVENUE,DUNKIRK,NY,14048,7163661111
2625,MILLE LACS HEALTH SYSTEM,Private,Comprehensive,200 NORTH ELM STREET,ONAMIA,MN,56359,3205323154
2626,ST VINCENT HEALTHCARE,Public,Dental,1233 N 30TH ST,BILLINGS,MT,59101,4066577000
2627,SSM HEALTH ST CLARE HOSPITAL - FENTON,Private,Opthalmology,1015 BOWLES,FENTON,MO,63026,6364962000
2628,HELEN HAYES HOSPITAL,Public,Othopedics,51 NORTH ROUTE 9W,WEST HAVERSTRAW,NY,10993,8457864000
2629,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,Private,Cardiology,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,7028802100
2630,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,Public,Pharmacy,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,6314731320
2631,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,Private,Vaccine,5300 MILITARY ROAD,LEWISTON,NY,14092,7162974800
2632,UNITED HOSPITAL,Public,Massage,333 NORTH SMITH AVENUE,SAINT PAUL,MN,55102,6512418802
2633,GARFIELD COUNTY HEALTH CENTER,Private,Comprehensive,332 LEAVITT AVE,JORDAN,MT,59337,4065572500
2634,HEYWOOD HOSPITAL,Public,Dental,242 GREEN STREET,GARDNER,MA,1440,9786323420
2635,ASPIRUS KEWEENAW HOSPITAL,Private,Opthalmology,205 OSCEOLA,LAURIUM,MI,49913,9063376500
2636,MAYO CLINIC HOSPITAL ROCHESTER,Public,Othopedics,1216 SECOND STREET SOUTHWEST,ROCHESTER,MN,55902,5072555123
2637,FALLON MEDICAL COMPLEX HOSPITAL,Private,Cardiology,202 S 4TH ST W,BAKER,MT,59313,4067783331
2638,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,Public,Pharmacy,2505 MISSION DRIVE,JEFFERSON CITY,MO,65109,5736813000
2639,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,Private,Vaccine,121 DEKALB AVENUE,BROOKLYN,NY,11201,7182508000
2640,MONTEFIORE NEW ROCHELLE HOSPITAL,Public,Massage,16 GUION PLACE,NEW ROCHELLE,NY,10802,9146325000
2641,MAIMONIDES MEDICAL CENTER,Private,Comprehensive,4802 TENTH AVENUE,BROOKLYN,NY,11219,7182836000
2642,BIG SKY MEDICAL CENTER,Public,Dental,334 TOWN CENTER AVE,BIG SKY,MT,59716,4069956995
2643,ST ANTHONY COMMUNITY HOSPITAL,Private,Opthalmology,15 - 19  MAPLE AVENUE,WARWICK,NY,10990,8459862276
2644,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,Public,Othopedics,1200 N ONE MILE RD,DEXTER,MO,63841,5736245566
2645,PERRY COUNTY MEMORIAL HOSPITAL,Private,Cardiology,434 NORTH WEST STREET,PERRYVILLE,MO,63775,5735472530
2646,MUNSON HEALTHCARE GRAYLING HOSPITAL,Public,Pharmacy,1100 E MICHIGAN AVE,GRAYLING,MI,49738,9893485461
2647,CLIFTON SPRINGS HOSPITAL AND CLINIC,Private,Vaccine,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,3154629561
2648,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,Public,Massage,1901 RED ROCK DRIVE,GALLUP,NM,87301,5058637000
2649,PLAINS REGIONAL MEDICAL CENTER,Private,Comprehensive,"2100 N MARTIN LUTHER KING, JR, BLVD",CLOVIS,NM,88101,5757697155
2650,NYU HOSPITALS CENTER,Public,Dental,550 FIRST AVENUE,NEW YORK,NY,10016,2122637300
2651,MIDMICHIGAN MEDICAL CENTER - ALPENA,Private,Opthalmology,1501 W CHISHOLM ST,ALPENA,MI,49707,9893567390
2652,PRESBYTERIAN HOSPITAL,Public,Othopedics,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,5057248386
2653,OWATONNA HOSPITAL,Private,Cardiology,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,5079772000
2654,BAPTIST MEDICAL CENTER-LEAKE,Public,Pharmacy,1100 HIGHWAY 16 EAST,CARTHAGE,MS,39051,6012671422
2655,SCHEURER HOSPITAL,Private,Vaccine,170 N CASEVILLE RD,PIGEON,MI,48755,9894533223
2656,MCLAREN FLINT,Public,Massage,401 S BALLENGER HIGHWAY,FLINT,MI,48532,8103422000
2657,INSPIRA MEDICAL CENTER VINELAND,Private,Comprehensive,1505 W SHERMAN AVE,VINELAND,NJ,8360,8566416610
2658,MARCUS DALY MEMORIAL HOSPITAL - CAH,Public,Dental,1200 WESTWOOD DR,HAMILTON,MT,59840,4063754408
2659,CENTRACARE HEALTH - MONTICELLO,Private,Opthalmology,1013 HART BOULEVARD,MONTICELLO,MN,55362,7632952945
2660,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",Public,Othopedics,7571 STATE ROUTE 54,BATH,NY,14810,6077768500
2661,MERIT HEALTH RIVER REGION,Private,Cardiology,2100 HWY 61 N,VICKSBURG,MS,39183,6018835000
2662,SHERIDAN COMMUNITY HOSPITAL,Public,Pharmacy,301 N MAIN ST,SHERIDAN,MI,48884,9892913261
2663,HENDERSON HEALTH CARE SERVICES,Private,Vaccine,1621 FRONT STREET,HENDERSON,NE,68371,4027234512
2664,AVERA MARSHALL REGIONAL MEDICAL CTR,Public,Massage,300 SOUTH BRUCE STREET,MARSHALL,MN,56258,5075329661
2665,NOVANT HEALTH FORSYTH MEDICAL CENTER,Private,Comprehensive,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,3367185000
2666,LENOX HILL HOSPITAL,Public,Dental,100 EAST 77TH STREET,NEW YORK,NY,10021,2124392345
2667,SAMARITAN HOSPITAL,Private,Opthalmology,2215 BURDETT AVENUE,TROY,NY,12180,5182713300
2668,HERMANN AREA DISTRICT HOSPITAL,Public,Othopedics,509 W 18TH ST,HERMANN,MO,65041,5734862191
2669,ST JOSEPHS AREA  HEALTH SERVICES,Private,Cardiology,600 PLEASANT AVENUE,PARK RAPIDS,MN,56470,2187323311
2670,NORTHERN WESTCHESTER HOSPITAL,Public,Pharmacy,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,9146661200
2671,PERHAM HEALTH,Private,Vaccine,1000 CONEY STREET WEST,PERHAM,MN,56573,2183471301
2672,HUNTERDON MEDICAL CENTER,Public,Massage,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,9087886100
2673,MISSOURI DELTA MEDICAL CENTER,Private,Comprehensive,1008 NORTH MAIN ST,SIKESTON,MO,63801,5734711600
2674,ST JOSEPH MEDICAL CENTER,Public,Dental,1000 CARONDELET DR,KANSAS CITY,MO,64114,8169424000
2675,FAIRVIEW RIDGES HOSPITAL,Private,Opthalmology,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,9528922000
2676,RUTHERFORD REGIONAL MEDICAL CENTER,Public,Othopedics,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,8282865000
2677,SIMPSON GENERAL HOSPITAL CAH,Private,Cardiology,1842 SIMPSON HIGHWAY 149,MENDENHALL,MS,39114,6018472221
2678,ESSENTIA HEALTH VIRGINIA,Public,Pharmacy,901 9TH STREET NORTH,VIRGINIA,MN,55792,2187413340
2679,SAINT MARY'S HEALTH CARE,Private,Vaccine,200 JEFFERSON AVENUE SE,GRAND RAPIDS,MI,49503,6166855000
2680,ST JOSEPH MERCY OAKLAND,Public,Massage,44405 WOODWARD AVE,PONTIAC,MI,48341,2488583000
2681,SHRINERS HOSPITALS FOR CHILDREN - TWIN CITIES,Private,Comprehensive,2025 EAST RIVER PARKWAY,MINNEAPOLIS,MN,55414,6125966100
2682,UNIVERSITY MEDICAL CENTER,Public,Dental,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,7023832000
2683,STURGIS HOSPITAL,Private,Opthalmology,916 MYRTLE AVE,STURGIS,MI,49091,2696517824
2684,BRONX-LEBANON HOSPITAL CENTER,Public,Othopedics,1276 FULTON AVENUE,BRONX,NY,10456,2125887000
2685,LAKEWOOD HEALTH CENTER,Private,Cardiology,600 MAIN AVE S,BAUDETTE,MN,56623,2186342120
2686,"ROME MEMORIAL HOSPITAL, INC",Public,Pharmacy,1500 NORTH JAMES STREET,ROME,NY,13440,3153387000
2687,LAIRD HOSPITAL INC,Private,Vaccine,25117 HIGHWAY 15,UNION,MS,39365,6017748214
2688,CIBOLA GENERAL HOSPITAL,Public,Massage,1016 E ROOSEVELT AVENUE,GRANTS,NM,87020,5052874446
2689,BRIGHAM AND WOMEN'S HOSPITAL,Private,Comprehensive,75 FRANCIS STREET,BOSTON,MA,2115,6177325500
2690,CLAY COUNTY MEDICAL CENTER,Public,Dental,150 MEDICAL CENTER DR,WEST POINT,MS,39773,6624952300
2691,GOOD SAMARITAN HOSPITAL OF SUFFERN,Private,Opthalmology,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,9143685000
2692,LAKE VIEW MEMORIAL HOSPITAL,Public,Othopedics,325 ELEVENTH AVE,TWO HARBORS,MN,55616,2188347300
2693,PERSHING GENERAL HOSPITAL,Private,Cardiology,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,7752732621
2694,SPECTRUM HEALTH GERBER MEMORIAL,Public,Pharmacy,212 S SULLIVAN ST,FREMONT,MI,49412,2319243300
2695,SAMARITAN MEDICAL CENTER,Private,Vaccine,830 WASHINGTON STREET,WATERTOWN,NY,13601,3157854121
2696,DR DAN C TRIGG MEMORIAL HOSPITAL,Public,Massage,301 EAST MIEL DE LUNA AVENUE,TUCUMCARI,NM,88401,5754617007
2697,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,Private,Comprehensive,625 JACKSON AVENUE NORTH,SPRINGFIELD,MN,56087,5077236201
2698,"MEMORIAL HOSPITAL, THE",Public,Dental,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,6033565461
2699,POPLAR BLUFF REGIONAL MEDICAL CENTER,Private,Opthalmology,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,5737857721
2700,GOUVERNEUR HOSPITAL,Public,Othopedics,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,3152871000
2701,RIDGEVIEW SIBLEY MEDICAL CENTER,Private,Cardiology,601 WEST CHANDLER,ARLINGTON,MN,55307,5079642271
2702,MCLAREN BAY REGION,Public,Pharmacy,1900 COLUMBUS AVE,BAY CITY,MI,48708,9898943000
2703,ST VINCENT HOSPITAL,Private,Vaccine,123 SUMMER STREET,WORCESTER,MA,1608,5083635000
2704,LIBERTY MEDICAL CENTER,Public,Massage,315 W MADISON AVE,CHESTER,MT,59522,4067595181
2705,JOHN C STENNIS MEMORIAL HOSPITAL,Private,Comprehensive,14365 HIGHWAY 16 WEST,DE KALB,MS,39328,7694861000
2706,ST JOSEPH'S HOSPITAL,Public,Dental,45 WEST 10TH STREET,SAINT PAUL,MN,55102,6512322185
2707,MINNESOTA VALLEY HEALTH CENTER  INC,Private,Opthalmology,621 SOUTH FOURTH STREET,LE SUEUR,MN,56058,5076653375
2708,HARRISON COUNTY COMMUNITY HOSPITAL,Public,Othopedics,2600 MILLER STREET,BETHANY,MO,64424,6604250284
2709,BENEFIS HOSPITALS INC,Private,Cardiology,1101 26TH ST S,GREAT FALLS,MT,59405,4064555000
2710,RANKEN JORDAN A PEDIATRIC REHAB,Public,Pharmacy,11365 DORSETT ROAD,MARYLAND HEIGHTS,MO,63043,3148726400
2711,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,Private,Vaccine,102 E LAKE MEAD DR,HENDERSON,NV,89015,7026165000
2712,FAIRVIEW HOSPITAL,Public,Massage,29 LEWIS AVENUE,GREAT BARRINGTON,MA,1230,4135280790
2713,"CARTHAGE AREA HOSPITAL, INC",Private,Comprehensive,1001 WEST STREET,CARTHAGE,NY,13619,3154931000
2714,SUNRISE HOSPITAL AND MEDICAL CENTER,Public,Dental,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,7027318000
2715,BAPTIST MEMORIAL HOSPITAL DESOTO,Private,Opthalmology,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,38671,6627724000
2716,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,Public,Othopedics,805 W CEDAR ST,STANDISH,MI,48658,5178464521
2717,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,Private,Cardiology,30 WARREN STREET,BRIGHTON,MA,2135,6172543800
2718,HUNTINGTON HOSPITAL,Public,Pharmacy,270 PARK AVENUE,HUNTINGTON,NY,11743,6313512000
2719,MERCY HOSPITAL CASSVILLE,Private,Vaccine,94 MAIN STREET,CASSVILLE,MO,65625,4178476065
2720,MCLAREN PORT HURON,Public,Massage,1221 PINE GROVE AVE,PORT HURON,MI,48060,8109875000
2721,PEMISCOT COUNTY MEMORIAL HOSPITAL,Private,Comprehensive,946 EAST REED,HAYTI,MO,63851,5733591372
2722,ST CLOUD HOSPITAL,Public,Dental,1406 6TH AVE NORTH,SAINT CLOUD,MN,56303,3202512700
2723,ALLIANCE HEALTHCARE SYSTEM,Private,Opthalmology,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MS,38635,6622521212
2724,UNM HOSPITAL,Public,Othopedics,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,5052722111
2725,DICKINSON COUNTY MEMORIAL HOSPITAL,Private,Cardiology,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,9067741313
2726,EASTERN NEW MEXICO MEDICAL CENTER,Public,Pharmacy,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,5756274032
2727,HARDY WILSON MEMORIAL HOSPITAL CAH,Private,Vaccine,233 MAGNOLIA STREET,HAZLEHURST,MS,39083,6018944541
2728,SISTERS OF CHARITY HOSPITAL,Public,Massage,2157 MAIN STREET,BUFFALO,NY,14214,7168621000
2729,VASSAR BROTHERS MEDICAL CENTER,Private,Comprehensive,45 READE PLACE,POUGHKEEPSIE,NY,12601,8454548500
2730,VALLEY HOSPITAL,Public,Dental,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,2014478000
2731,APPLETON MUNICIPAL HOSPITAL,Private,Opthalmology,30 SOUTH BEHL STREET,APPLETON,MN,56208,3202898508
2732,MONADNOCK COMMUNITY HOSPITAL,Public,Othopedics,452 OLD STREET ROAD,PETERBOROUGH,NH,3458,6039247191
2733,AVERA TYLER HOSPITAL,Private,Cardiology,240 WILLOW STREET,TYLER,MN,56178,5072475521
2734,LACKEY MEMORIAL HOSPITAL,Public,Pharmacy,330 N BROAD STREET,FOREST,MS,39074,6014694151
2735,NEBRASKA ORTHOPAEDIC HOSPITAL,Private,Vaccine,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,4026091600
2736,PARKLAND HEALTH CENTER - BONNE TERRE,Public,Massage,7245 RAIDER ROAD,BONNE TERRE,MO,63628,5733581400
2737,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,Private,Comprehensive,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,6626273211
2738,KINGSBROOK JEWISH MEDICAL CENTER,Public,Dental,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,7186045789
2739,SINAI-GRACE HOSPITAL,Private,Opthalmology,6071 W OUTER DRIVE,DETROIT,MI,48235,3139663300
2740,NOVANT HEALTH ROWAN MEDICAL CENTER,Public,Othopedics,612 MOCKSVILLE AVE,SALISBURY,NC,28144,7042105000
2741,CARLSBAD MEDICAL CENTER,Private,Cardiology,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,5758874570
2742,PROMEDICA BIXBY HOSPITAL,Public,Pharmacy,818 RIVERSIDE AVENUE,ADRIAN,MI,49221,5172650900
2743,SOUTHERN OCEAN MEDICAL CENTER,Private,Vaccine,1140 RT 72 W,MANAHAWKIN,NJ,8050,6095976011
2744,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,Public,Massage,148 CHESTNUT STREET,NEEDHAM,MA,2494,7814533002
2745,METROWEST MEDICAL CENTER,Private,Comprehensive,115 LINCOLN STREET,FRAMINGHAM,MA,1701,5083831000
2746,NOR-LEA HOSPITAL DISTRICT,Public,Dental,1600 NORTH MAIN AVE,LOVINGTON,NM,88260,5753966611
2747,MORRISTOWN MEDICAL CENTER,Private,Opthalmology,100 MADISON AVE,MORRISTOWN,NJ,7962,9739715450
2748,UNITY HOSPITAL OF ROCHESTER,Public,Othopedics,1555 LONG POND ROAD,ROCHESTER,NY,14626,5857237000
2749,HUTCHINSON HEALTH,Private,Cardiology,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350,3202345000
2750,"BEAUMONT HOSPITAL, GROSSE POINTE",Public,Pharmacy,468 CADIEUX RD,GROSSE POINTE,MI,48230,3133431000
2751,MERIT HEALTH GILMORE MEMORIAL,Private,Vaccine,1105 EARL FRYE BLVD / PO BOX 459,AMORY,MS,38821,6622566002
2752,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,Public,Massage,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,5865735000
2753,ST CHARLES HOSPITAL,Private,Comprehensive,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,6314746000
2754,GRAND ITASCA CLINIC AND HOSPITAL,Public,Dental,1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744,2183263401
2755,ORTONVILLE AREA HEALTH SERVICES,Private,Opthalmology,450 EASTVOLD AVE,ORTONVILLE,MN,56278,3208392502
2756,OAKLAND MERCY HOSPITAL,Public,Othopedics,601 EAST SECOND ST,OAKLAND,NE,68045,4026855601
2757,MONTEFIORE MEDICAL CENTER,Private,Cardiology,111 EAST 210TH STREET,BRONX,NY,10467,7189204321
2758,MOBERLY REGIONAL MEDICAL CENTER,Public,Pharmacy,1515 UNION AVE,MOBERLY,MO,65270,6602638400
2759,WYOMING COUNTY COMMUNITY HOSPITAL,Private,Vaccine,400 NORTH MAIN STREET,WARSAW,NY,14569,5857862233
2760,BUTLER COUNTY HEALTH CARE CENTER,Public,Massage,372 SOUTH 9TH ST,DAVID CITY,NE,68632,4023671200
2761,BAYSHORE COMMUNITY HOSPITAL,Private,Comprehensive,727 N BEERS ST,HOLMDEL,NJ,7733,7327395900
2762,CROUSE HOSPITAL,Public,Dental,736 IRVING AVENUE,SYRACUSE,NY,13210,3154707449
2763,UPPER CONNECTICUT VALLEY HOSPITAL,Private,Opthalmology,181 CORLISS LANE,COLEBROOK,NH,3576,6032374971
2764,BEARTOOTH BILLINGS CLINIC,Public,Othopedics,2525 N BROADWAY,RED LODGE,MT,59068,4064462345
2765,"SCHUYLER HOSPITAL, INC",Private,Cardiology,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,6075307121
2766,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,Public,Pharmacy,47 SOUTH FOURTH ST,ROLLING FORK,MS,39159,6628734395
2767,MERCY HOSPITAL JEFFERSON,Private,Vaccine,1400 HIGHWAY 61 SOUTH,CRYSTAL CITY,MO,63019,6369331000
2768,BOYS TOWN NATIONAL RESEARCH HOSPITAL,Public,Massage,555 NORTH 30TH ST,OMAHA,NE,68131,4024986362
2769,RENOWN SOUTH MEADOWS MEDICAL CENTER,Private,Comprehensive,10101 DOUBLE R BLVD,RENO,NV,89521,7759827063
2770,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,Public,Dental,500 OSBORN BLVD,SAULT SAINTE MARIE,MI,49783,9066354460
2771,LAKE HURON MEDICAL CENTER,Private,Opthalmology,2601 ELECTRIC AVENUE,PORT HURON,MI,48060,8109851500
2772,UP HEALTH SYSTEM PORTAGE,Public,Othopedics,500 CAMPUS DRIVE,HANCOCK,MI,49930,9064831000
2773,WEST BRANCH REGIONAL MEDICAL CENTER,Private,Cardiology,2463 SOUTH M-30,WEST BRANCH,MI,48661,9893456366
2774,ELY BLOOMENSON COMMUNITY HOSPITAL,Public,Pharmacy,328 WEST CONAN STREET,ELY,MN,55731,2183653271
2775,WOMAN'S CHRISTIAN ASSOCIATION,Private,Vaccine,207 FOOTE AVENUE,JAMESTOWN,NY,14701,7164870141
2776,STONE COUNTY HOSPITAL,Public,Massage,1434 EAST CENTRAL AVENUE,WIGGINS,MS,39577,6019286600
2777,COOPER UNIVERSITY HOSPITAL,Private,Comprehensive,1 COOPER PLAZA,CAMDEN,NJ,8103,8563422000
2778,MURRAY COUNTY MEMORIAL HOSPITAL,Public,Dental,2042 JUNIPER AVENUE,SLAYTON,MN,56172,5078366111
2779,ATHOL MEMORIAL HOSPITAL,Private,Opthalmology,2033 MAIN STREET,ATHOL,MA,1331,9782493511
2780,SOCORRO GENERAL HOSPITAL,Public,Othopedics,1202 HIGHWAY 60 WEST,SOCORRO,NM,87801,5758358700
2781,SAINT MARY'S REGIONAL MEDICAL CENTER,Private,Cardiology,235 W 6TH ST,RENO,NV,89503,7757703000
2782,MADISON MEDICAL CENTER,Public,Pharmacy,611 W MAIN ST,FREDERICKTOWN,MO,63645,5737813341
2783,MCLAREN CENTRAL MICHIGAN,Private,Vaccine,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,9897726700
2784,SANFORD TRACY MEDICAL CENTER,Public,Massage,251 FIFTH STREET EAST,TRACY,MN,56175,5076298400
2785,LINCOLN MEDICAL & MENTAL HEALTH CENTER,Private,Comprehensive,234 EAST 149TH STREET,BRONX,NY,10451,7185795000
2786,BRONSON METHODIST HOSPITAL,Public,Dental,601 JOHN STREET,KALAMAZOO,MI,49007,2693416000
2787,BANNER CHURCHILL COMMUNITY HOSPITAL,Private,Opthalmology,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,7754233151
2788,NEW ENGLAND BAPTIST HOSPITAL,Public,Othopedics,125 PARKER HILL AVENUE,BOSTON,MA,2120,6177545800
2789,PROVIDENCE MEDICAL CENTER,Private,Cardiology,1200 PROVIDENCE RD,WAYNE,NE,68787,4023753800
2790,TRUMAN MEDICAL CENTER LAKEWOOD,Public,Pharmacy,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,8164047000
2791,KALEIDA HEALTH,Private,Vaccine,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,7168598620
2792,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,Public,Massage,750 EAST ADAMS STREET,SYRACUSE,NY,13210,3154734240
2793,MEMORIAL HOSPITAL AT GULFPORT,Private,Comprehensive,4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502,2288674000
2794,MISSISSIPPI METHODIST REHAB CTR,Public,Dental,1350 E WOODROW WILSON DR,JACKSON,MS,39216,6019812611
2795,ST MARY'S HOSPITAL AT AMSTERDAM,Private,Opthalmology,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,5188417101
2796,KALISPELL REGIONAL MEDICAL CENTER,Public,Othopedics,310 SUNNYVIEW LANE,KALISPELL,MT,59901,4067525111
2797,ABBOTT NORTHWESTERN HOSPITAL,Private,Cardiology,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407,6128634000
2798,BATTLE MOUNTAIN GENERAL HOSPITAL,Public,Pharmacy,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,7756352550
